8875, 0.534
8880, 0.585
8885, 0.636
8890, 0.672
8895, 0.683
8900, 0.664
8905, 0.619
8910, 0.559
8915, 0.498
8920, 0.454
8925, 0.437
8930, 0.452
8935, 0.496
8940, 0.558
8945, 0.622
8950, 0.674
8955, 0.701
8960, 0.699
8965, 0.671
8970, 0.627
8975, 0.584
8980, 0.555
8985, 0.552
8990, 0.581
8995, 0.636
9000, 0.707
9005, 0.778
9010, 0.833
9015, 0.861
9020, 0.857
9025, 0.825
9030, 0.774
9035, 0.720
9040, 0.679
9045, 0.662
9050, 0.673
9055, 0.710
9060, 0.762
9065, 0.812
9070, 0.847
9075, 0.854
9080, 0.830
9085, 0.777
9090, 0.707
9095, 0.635
9100, 0.578
9105, 0.546
9110, 0.545
9115, 0.571
9120, 0.614
9125, 0.657
9130, 0.687
9135, 0.691
9140, 0.665
9145, 0.612
9150, 0.543
9155, 0.474
9160, 0.419
9165, 0.390
9170, 0.392
9175, 0.421
9180, 0.467
9185, 0.513
9190, 0.545
9195, 0.550
9200, 0.524
9205, 0.470
9210, 0.400
9215, 0.329
9220, 0.271
9225, 0.240
9230, 0.239
9235, 0.265
9240, 0.308
9245, 0.351
9250, 0.381
9255, 0.385
9260, 0.359
9265, 0.307
9270, 0.239
9275, 0.172
9280, 0.120
9285, 0.096
9290, 0.104
9295, 0.140
9300, 0.194
9305, 0.250
9310, 0.293
9315, 0.311
9320, 0.300
9325, 0.262
9330, 0.208
9335, 0.155
9340, 0.115
9345, 0.102
9350, 0.120
9355, 0.164
9360, 0.224
9365, 0.285
9370, 0.330
9375, 0.348
9380, 0.334
9385, 0.291
9390, 0.232
9395, 0.170
9400, 0.121
9405, 0.097
9410, 0.103
9415, 0.135
9420, 0.183
9425, 0.231
9430, 0.265
9435, 0.273
9440, 0.250
9445, 0.201
9450, 0.136
9455, 0.071
9460, 0.022
9465, 0.000
9470, 0.011
9475, 0.050
9480, 0.108
9485, 0.169
9490, 0.217
9495, 0.241
9500, 0.236
9505, 0.206
9510, 0.162
9515, 0.118
9520, 0.090
9525, 0.089
9530, 0.120
9535, 0.179
9540, 0.255
9545, 0.333
9550, 0.396
9555, 0.433
9560, 0.439
9565, 0.418
9570, 0.380
9575, 0.341
9580, 0.315
9585, 0.315
9590, 0.344
9595, 0.401
9600, 0.472
9605, 0.544
9610, 0.601
9615, 0.631
9620, 0.631
9625, 0.602
9630, 0.557
9635, 0.511
9640, 0.480
9645, 0.474
9650, 0.499
9655, 0.552
9660, 0.620
9665, 0.690
9670, 0.745
9675, 0.774
9680, 0.772
9685, 0.743
9690, 0.697
9695, 0.650
9700, 0.616
9705, 0.608
9710, 0.630
9715, 0.678
9720, 0.740
9725, 0.803
9730, 0.850
9735, 0.869
9740, 0.856
9745, 0.815
9750, 0.756
9755, 0.694
9760, 0.646
9765, 0.623
9770, 0.629
9775, 0.662
9780, 0.710
9785, 0.759
9790, 0.793
9795, 0.801
9800, 0.779
9805, 0.731
9810, 0.666
9815, 0.602
9820, 0.554
9825, 0.532
9830, 0.543
9835, 0.583
9840, 0.640
9845, 0.700
9850, 0.747
9855, 0.769
9860, 0.762
9865, 0.729
9870, 0.681
9875, 0.633
9880, 0.600
9885, 0.593
9890, 0.617
9895, 0.668
9900, 0.735
9905, 0.802
9910, 0.855
9915, 0.880
9920, 0.873
9925, 0.838
9930, 0.785
9935, 0.729
9940, 0.686
9945, 0.668
9950, 0.679
9955, 0.715
9960, 0.767
9965, 0.818
9970, 0.853
9975, 0.862
9980, 0.839
9985, 0.788
9990, 0.721
9995, 0.652
10000, 0.598
10005, 0.570
10010, 0.573
10015, 0.604
10020, 0.651
10025, 0.700
10030, 0.736
10035, 0.746
10040, 0.726
10045, 0.679
10050, 0.618
10055, 0.555
10060, 0.508
10065, 0.487
10070, 0.497
10075, 0.535
10080, 0.589
